,sent,item
558,http://welcome.ebay.com/cgi-bin/gx.cgi/mcp?p=044SS$044SRE4qdFK012000mPoWMPodQ ?,['http://welcome.ebay.com/cgi-bin/gx.cgi/mcp?p=044SS$044SRE4qdFK012000mPoWMPodQ']
559,Help ensure Steve holds off Gary Payton for that final starting spot by casting your ballot today <http://www.nbateamnews.com/i.cfm?DID=151611&UID=45456540&MID=201627 !,['http://www.nbateamnews.com/i.cfm?DID=151611&UID=45456540&MID=201627']
560,"See "" Job Dismissal in France Will Become More Difficult <http://www.bakernet.com/gel/articles/France - Dismissal On Economic Grounds.doc .""",['http://www.bakernet.com/gel/articles/France']
561,http://go2.travelocity.com/Click?q=8a-3y2dQXnMaNjT0Ebu3HQctGUHZdRR Begin Your Winter Thaw in Las Vegas Today!,['http://go2.travelocity.com/Click?q=8a-3y2dQXnMaNjT0Ebu3HQctGUHZdRR']
562,- Peggy Noonan http://opinionjournal.com/columnists/pnoonan/?id=95001715 : Americans are exquisitely sensitive--just not to each other.,['http://opinionjournal.com/columnists/pnoonan/?id=95001715']
563,I agree since I am at the bank right now -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
564,FREE MSN Explorer download : http://explorer.msn.com __________________________________________________ Do You Yahoo!?,['http://explorer.msn.com']
565,Your eBill account will be available to view on our new Web site - www.reliant.com/myaccount - beginning with your February bill.,['www.reliant.com/myaccount']
566,Go to http://www.airtran.com and search our reservation system to find your destination.,['http://www.airtran.com']
567,- Tunku Varadarajan http://opinionjournal.com/taste/?id=95001654 : A school concert turns into a course in the coarse.,['http://opinionjournal.com/taste/?id=95001654']
568,<http://www.smartmoney.com/shared/images/spacer.gif <http://www.smartmoney.com/shared/images/spacer.gif <http://www.smartmoney.com/shared/images/spacer.gif Win a Palm?,"['http://www.smartmoney.com/shared/images/spacer.gif', 'http://www.smartmoney.com/shared/images/spacer.gif', 'http://www.smartmoney.com/shared/images/spacer.gif']"
569,http://TheEconomist.s.maildart.net/link_15824_6659355_1_79944192_60299072_1_67 Economist.com privacy policy http://TheEconomist.s.maildart.net/link_15826_6659355_1_79944192_60299072_1_69,"['http://TheEconomist.s.maildart.net/link_15824_6659355_1_79944192_60299072_1_67', 'http://TheEconomist.s.maildart.net/link_15826_6659355_1_79944192_60299072_1_69']"
570,A real-time webcast of this conference call can be accessed at www.pgecorp.com.,['www.pgecorp.com.']
571,*** For more information log on to www.kaseco.com or contact me directly at the Email or phone numbers shown below.,['www.kaseco.com']
572,"To access it, go to http://travel.enron.com and click on the Corporate Card button.",['http://travel.enron.com']
573,Gateway (URL: http://www.gateway.com/) was doing the same thing until now Gateway has stared to pen these retail stores so that people could go in and demonstrate the system.,['http://www.gateway.com/)']
574,?Census stats: www.census.gov/population/cen2000/phc-t2/tab03.pdf ?,['www.census.gov/population/cen2000/phc-t2/tab03.pdf']
575,"Watch upcoming issues of Diamonds Newsletter for announcements of an exciting new opportunity for subscribers to win FREE Diamond Jewelry by referring friends to http://www.dsourceva.com If you know of couples who have been going together for some time and might be thinking of getting engaged in the future, starting collecting their email addresses now.",['http://www.dsourceva.com']
576,"See "" Labour <http://www.statcan.ca/english/Subjects/Labour/LFS/lfs-en.htm Force Survey.""",['http://www.statcan.ca/english/Subjects/Labour/LFS/lfs-en.htm']
577,Try this.... check out www.traffic.com,['www.traffic.com']
578,"See "" French Chemical <http://www.icem.org/update/upd2001/upd01-67.html Disaster.""",['http://www.icem.org/update/upd2001/upd01-67.html']
579,"To receive additional information on the CEC process, visit their website at www.energy.ca.gov.",['www.energy.ca.gov.']
580,"See "" Recovery Programs <http://www.doleta.gov/ .""",['http://www.doleta.gov/']
581,- http://www.rsn.com/pages/include/cams/campic.html?rsn_resort=telluride,['http://www.rsn.com/pages/include/cams/campic.html?rsn_resort=telluride']
582,Click here: http://enews.buy.com/cgi-bin5/flo?y=eE1P0BC8et0Blu04pH0AI All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eE1P0BC8et0Blu04pH0AI']
583,The name will be www.nationalcharityleague/chaptername.org .,['www.nationalcharityleague/chaptername.org']
584,Join for free at https://member.marriottrewards.com/Enrollments/enroll.asp?source=MCRE,['https://member.marriottrewards.com/Enrollments/enroll.asp?source=MCRE']
585,http://news.economist.com/cgi-bin1/flo?y=eVQ0UBQN0Mo0pV50Ah Economist.com privacy policy http://news.economist.com/cgi-bin1/flo?y=eVQ0UBQN0Mo0pV80Ak,"['http://news.economist.com/cgi-bin1/flo?y=eVQ0UBQN0Mo0pV50Ah', 'http://news.economist.com/cgi-bin1/flo?y=eVQ0UBQN0Mo0pV80Ak']"
586,"Your friend in wine, Christopher 713-524-9144www.christopherswine.",['www.christopherswine.']
587,In the future you will be able to access Enron in Action through the new Community Relations web site at http://cr.enron.com and find out all of the information you have grown accustomed to.,['http://cr.enron.com']
588,"See "" Disability <http://focus.de/E/EG/EGA/EGAA/egaahtm?sernr=1826&zu2=0009&res=job Status.""",['http://focus.de/E/EG/EGA/EGAA/egaahtm?sernr=1826&zu2=0009&res=job']
589,http://go2.travelocity.com/Click?q=e6-qD-rQwybybSPde02qWIKaLlGbElfahk1fC4SOKsR Message Boards Speak up!,['http://go2.travelocity.com/Click?q=e6-qD-rQwybybSPde02qWIKaLlGbElfahk1fC4SOKsR']
590,Also visit the NYSRC web site at http:\\www.nysrc.org.,['www.nysrc.org.']
591,-------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
592,Visit http://www.travelocity.com/30cruises for further details.,['http://www.travelocity.com/30cruises']
593,"Additionally, the following information regarding the 2001 Special Stock Option Grant can be found on the HR website http://hrweb.enron.com. ?",['http://hrweb.enron.com.']
594,"That makes him a risky start from a Fantasy perspective.</FONT </FONT <BR <BR <A HREF=""http://football222.!",['http://football222.!']
595,"______________________________________________________ Get Your Private, Free Email at http://www.hotmail.com",['http://www.hotmail.com']
596,"Also available at http://www.economist.com - - - - - - - - - - - - - - - - - - - - - - - - - - - - ADVERTISEMENT - ""The world has changed.""",['http://www.economist.com']
597,The entire Advisory Council roster is available at <http://www.bus.utexas.edu/development/aboutus/advisory.asp .,['http://www.bus.utexas.edu/development/aboutus/advisory.asp']
598,"See "" Private <http://news.bbc.co.uk/hi/english/uk/newsid_1552000/1552194.stm Finance Initiatives In UK.""",['http://news.bbc.co.uk/hi/english/uk/newsid_1552000/1552194.stm']
599,"See "" General <http://www.guardian.co.uk/recession/story/0,7369,559520,00.html Motors To Axe Thousands Of European Jobs.""","['http://www.guardian.co.uk/recession/story/0,7369,559520,00.html']"
600,<http://rd.yahoo.com/O=1/I=mail/footer/*http://auctions.yahoo.com Auctions for all of your holiday gifts!,['http://rd.yahoo.com/O=1/I=mail/footer/*http://auctions.yahoo.com']
601,Enter the best-of-class competition by September 1 at http://www.fte-awards.com.,['http://www.fte-awards.com.']
602,M -------------------------- Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net),['www.BlackBerry.net)']
603,"See "" Aids Risk For Child Labour <http://allafrica.com/stories/printable/200107250016.html .""",['http://allafrica.com/stories/printable/200107250016.html']
604,<http://www.rigzone.com/images/spacer.gif Production <http://www.rigzone.com/images/email/title_Corner.gif <http://www.rigzone.com/images/spacer.gif <http://www.rigzone.com/images/spacer.gif !,"['http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/email/title_Corner.gif', 'http://www.rigzone.com/images/spacer.gif', 'http://www.rigzone.com/images/spacer.gif']"
605,Click here: http://enews.buy.com/cgi-bin5/flo?y=eEtM0D4S5I0Blu04pH0A4 All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eEtM0D4S5I0Blu04pH0A4']
606,You will access the Performance Management System by clicking here http://pep.enron.com and following the steps to log in to the Performance Management System.,['http://pep.enron.com']
607,"See "" Stone v. First <http://www.bmck.com/gel/articles/firstunioncorp.pdf Union Corp.",['http://www.bmck.com/gel/articles/firstunioncorp.pdf']
608,Here's the latest from our friend Bob Harris of the www.tflreport.com.,['www.tflreport.com.']
609,Please go to www.easymatch.com/enron.,['www.easymatch.com/enron.']
610,Learn more at <http://www.bus.utexas.edu/news/pressreleases/womenbus.asp .,['http://www.bus.utexas.edu/news/pressreleases/womenbus.asp']
611,"http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=19690&s=OUULGRTU&l=9 Ted, The people included in the cc: are those people we nominate to interview on the below mentioned days.",['http://etcsurvey.corp.enron.com/wi/p0810709/i.asp?r=19690&s=OUULGRTU&l=9']
612,http://www.nrgexpressway.com/servlet/nrginfo.ew.notices.ShowNotice?bulletin_id=94038101,['http://www.nrgexpressway.com/servlet/nrginfo.ew.notices.ShowNotice?bulletin_id=94038101']
613,"See "" Fox Urges Immigration Overhaul <http://news.excite.com/news/ap/010906/15/news-bush-mexico .""",['http://news.excite.com/news/ap/010906/15/news-bush-mexico']
614,Mail http://personal.mail.yahoo.com/,['http://personal.mail.yahoo.com/']
615,http://go2.travelocity.com/Click?q=b7-FOxPQ8JuOq4elI-Pc-NdBh5I Singapore Airlines Offers Great Savings to Asia and Europe Thinking of a trip to Asia or Europe?,['http://go2.travelocity.com/Click?q=b7-FOxPQ8JuOq4elI-Pc-NdBh5I']
616,"See "" Colorado Strike Case <http://www.courts.state.co.us/supct/opinion/99SC587.doc .""",['http://www.courts.state.co.us/supct/opinion/99SC587.doc']
617,- John Fund http://opinionjournal.com/diary/?id=95001672 : An Amtrak loophole so big you can drive a train through it.,['http://opinionjournal.com/diary/?id=95001672']
618,"See "" Louisiana Genetic Discrimination Ban <http://www.legis.state.la.us/leg_docs/01RS/CVT3/OUT/0000ITOD.PDF .""",['http://www.legis.state.la.us/leg_docs/01RS/CVT3/OUT/0000ITOD.PDF']
619,"See "" Workplace Safety <http://www.dol.gov/dol/opa/public/media/press/osha/osha2001196.htm .""",['http://www.dol.gov/dol/opa/public/media/press/osha/osha2001196.htm']
620,Thanks to Footballguy Bob Harris of the award winning www.TFLReport.com for doing the formatting on this for me.,['www.TFLReport.com']
621,Halliburton To Provide Its Services To Russia <http://www.rigzone.c!,['http://www.rigzone.c!']
622,?James Flanigan can be reached at http://jim.flanigan@latimes.com. ?,['http://jim.flanigan@latimes.com.']
623,see http://independent.org/tii/catalog_pr/policy_schools.html.,['http://independent.org/tii/catalog_pr/policy_schools.html.']
624,Read the full text at http://www.business2.com/content/insights/getalife/2001/03/26/28471.,['http://www.business2.com/content/insights/getalife/2001/03/26/28471.']
625,ExxonMobil Expects to Begin Work at Sakhalin in October <http://www.rigzone.com/news!,['http://www.rigzone.com/news!']
626,=20 http://home.enron.com:84/messaging/ckoorgchart.ppt,['http://home.enron.com:84/messaging/ckoorgchart.ppt']
627,<http://%20www.prosrm.com./ Interested participants will be contacted to receive conference access information.,['http://%20www.prosrm.com./']
628,http://go2.travelocity.com/Click?q=5c-BnNPIZnWbrgCv8MF3-RpkaacddRR Free Caribbean Planner!,['http://go2.travelocity.com/Click?q=5c-BnNPIZnWbrgCv8MF3-RpkaacddRR']
629,http://www.amazon.com/exec/obidos/ASIN/087584863X/o/qid=968173636/sr=8-1/ref=a ps _sr_b_1_3/002-4543327-5556850.,['http://www.amazon.com/exec/obidos/ASIN/087584863X/o/qid=968173636/sr=8-1/ref=a']
630,Visit our Home Center now <http://capitalone.bfi0.com/Y0RH0615A5E53EDF1974 .,['http://capitalone.bfi0.com/Y0RH0615A5E53EDF1974']
631,"For information about obtaining a copy of the RED Index, go to www.caem.org.",['www.caem.org.']
632,"See "" Tax Relief Reconciliation <http://www.gao.gov/new.items/d01846.pdf Plan.""",['http://www.gao.gov/new.items/d01846.pdf']
633,Check the Derigen web site www.derigen.com for information on how to apply for the beta program.,['www.derigen.com']
634,The conference call will be simultaneously broadcast o= ver the World Wide Web at http://www.schweitzer-mauduit.com .,['http://www.schweitzer-mauduit.com']
635,-- please see the California ISO's web site www.caiso.com.,['www.caiso.com.']
636,See www.thehungersite.com for details.,['www.thehungersite.com']
637,http://cdw01.cdnow.com/Click?q=c1-PIFjQpW6BiF_Fh3wbquYg19WxdRR Sept 11th Benefit CDs!,['http://cdw01.cdnow.com/Click?q=c1-PIFjQpW6BiF_Fh3wbquYg19WxdRR']
638,"For continuously updated news from The Wall Street Journal, see WSJ.com at http://wsj.com.",['http://wsj.com.']
639,"To register for a free trial to law.com/texas, go to http://www.law.com/tx/ and click on the Trial Subscription button.",['http://www.law.com/tx/']
640,Click here: http://enews.buy.com/cgi-bin5/flo?y=eEsA0D4S5I0Blu087A0Aq All prices and product availability subject to change without notice.,['http://enews.buy.com/cgi-bin5/flo?y=eEsA0D4S5I0Blu087A0Aq']
641,For more details go to http://home.enron.com.,['http://home.enron.com.']
642,http://cgi.zdnet.com/slink?155547:8593142 Get FREE downloads for IT pros at TechRepublic.,['http://cgi.zdnet.com/slink?155547:8593142']
643,http://offer.omahasteaks.com/cgi-bin4/flo?y=eOTA0BdpkJ0GeR0ec40AK 4 (4 oz.),['http://offer.omahasteaks.com/cgi-bin4/flo?y=eOTA0BdpkJ0GeR0ec40AK']
644,<http://www.smartmoney.com/framework/images/spacer.gif Stock Watch Where Are They Now?,['http://www.smartmoney.com/framework/images/spacer.gif']
645,The correct cite is http://usasnet.org/campaigns/newera/report.shtml .,['http://usasnet.org/campaigns/newera/report.shtml']
646,"To complete requests for feedback, access PEP at http://pep.corp.enron.com and select Perform Review under Performance Review Services.",['http://pep.corp.enron.com']
647,An archive list of previous IssueAlerts is available at www.ConsultRCI.com Reach thousands of utility analysts and decision makers every day.,['www.ConsultRCI.com']
648,You can save an additional five dollars on sale fares by booking through http://www.airtran.com.,['http://www.airtran.com.']
649,"For more information, visit www.asme.org/solar2002",['www.asme.org/solar2002']
650,Go to http://capitalone.bfi0.com/YART066303341C4CA776 Insurance - Paying too much for auto or term life insurance?,['http://capitalone.bfi0.com/YART066303341C4CA776']
